1224597600000	291e1a50b41a6ae47eddb1713dc99d22f96d0c9f	17.303657074340528	142.0	834.0	689.6875
1229565951000	10aba5b72f92f925bdb56cc717489e2825587cd5	17.166573660714292	150.0	896.0	742.1875
1232612024000	e521e90d0fff0a53df54fcf9d83cc2772a73791f	17.166573660714292	150.0	896.0	742.1875
1234309444000	e9789453c908325d931c04dd6183a3b393187615	17.216850828729278	151.0	905.0	749.1875
1234558672000	60c60b0b1c7faa502d581346c8a8deb9c338c85e	17.299836601307195	151.0	918.0	759.1875
1235069855000	889cc95210a0d3867df01ac98c59426cc424bfbf	17.64899789029536	164.0	948.0	780.6875
1236133729000	8d7704fad6d9e52865b1789948e20e2f8b200823	NaN	1.0	0.0	0.0
1236137535000	5fedae0fb8cc29db88719329d52bdd62aad14277	17.64899789029536	164.0	948.0	780.6875
1236292477000	185d17974729a98cf48a71ab9f16adaab9d1e1e0	17.486026422764223	169.0	984.0	811.9375
1236798718000	bcdf0e36db34f2875fd1df75826043e75c6cdeb0	17.486026422764223	169.0	984.0	811.9375
1236974664000	72a37ccef83271f175c94b71f2d0abac8b4aefa4	16.529605263157897	169.0	988.0	824.6875
1237423187000	69dabe13f25d6a0cd98041eb2b88f24701e0ce5b	16.597222222222218	168.0	990.0	825.6875
1237942105000	57c4e8b2ef600f89caafb0520b44b06fc73ab845	16.681119920713584	170.0	1009.0	840.6875
1237942229000	13e902189e05f09a890b9d6673a6f451c758542a	16.681119920713584	170.0	1009.0	840.6875
1237954453000	d58247b4d07d8c84b2f5dfd85667201f111e35d5	16.847014925373138	171.0	1005.0	835.6875
1237954687000	06522bf515aa117255e1e1d7ad0d6ae56a55ebfc	16.847014925373138	171.0	1005.0	835.6875
1237954932000	22b87172ef05dd21860ea193eaca38ef3f83ec11	16.830268389662027	171.0	1006.0	836.6875
1237955208000	fca1632fc438f5ecc2065a30bab2bb374d3667c5	16.830268389662027	171.0	1006.0	836.6875
1237959285000	f9714f85282275737fa6398313344a24dc12a789	16.847014925373138	171.0	1005.0	835.6875
1237959699000	3a9b30028bae970b20041c301aff448c0ab1d233	16.847014925373138	171.0	1005.0	835.6875
1238021082000	5fcbab66db30d2f96c7ae12a75bd1e1652ebe66b	16.830268389662027	171.0	1006.0	836.6875
1238021228000	c2d6bcdb50f63370f3edd97cfc7077e7c1e8e151	16.830268389662027	171.0	1006.0	836.6875
1239026861000	5d6f5fa51fa7fd13784a73199161deabec5bc898	16.896766169154233	171.0	1005.0	835.1875
1239641858000	f4a8923caf76a5c8febba8943c6f5b33c03a8f0b	17.052775024777013	173.0	1009.0	836.9375
1239815086000	0dffdefe54299ee01b45574244c92d3a06507b87	16.994449806949806	177.0	1036.0	859.9375
1239840798000	eb142ac59aa8039c409b5fe4f50a130f16960d41	16.66462818003914	173.0	1022.0	851.6875
1240445555000	1ae3822f9942bd40950d25ee38afc4b0fd92befb	16.831036121673005	179.0	1052.0	874.9375
1241006515000	abbdb5687b2f4505b16d3f8fad3efbab3ea1cf90	16.688265786993405	179.0	1061.0	883.9375
1241445112000	b83db52b375a9a28347cacff3a8e8b1ebabe3b46	16.08268671193016	167.0	1031.0	865.1875
1242317323000	c892815bc694522cf760a826349ab66f67ee6d05	17.128962536023053	171.0	1041.0	862.6875
1242396683000	aef7a7aafaacfa4237c51e5359b0109e8689a643	17.09611697027804	173.0	1043.0	864.6875
1242671118000	01dee6eedd37dd50961584a7c717c85f00131401	16.615251727541956	171.0	1013.0	844.6875
1242679480000	950a3aa3f1cc913436260520141152b269e30081	17.051499032882013	171.0	1034.0	857.6875
1242775218000	3f77eebe6d9f277a8035c8c14b97c69023245b55	17.06800580832527	171.0	1033.0	856.6875
1243346549000	f47699dd4704917713004099b5e3609be48653c4	16.952301054650043	174.0	1043.0	866.1875
1245331548000	e2285895da5c1adc3259948c1ea41d339d88a57c	16.501710654936463	174.0	1023.0	854.1875
1246048153000	d776e51cec79901a0d656bba7b1f3780cceac57d	15.763487475915216	165.0	1038.0	874.375
1247065525000	89811e14c23c7fe6f88a21d13429613b756bce3f	16.277407054337466	168.0	1049.0	878.25
1247585156000	439d5bd5995ad6d9c0e750678a7c2176e2e1d67b	16.501710654936463	174.0	1023.0	854.1875
1247593659000	1ebd23eaa82ab560f5c7d8aeca8df7512df8424e	16.277407054337466	168.0	1049.0	878.25
1248218910000	1bc128fd4266656ebc7e8abc6bf22652f6a6134a	16.269743336623886	173.0	1013.0	848.1875
1248288538000	e9236543cb4f851b3aef2ccf3e9d30d82c76f835	16.049085659287776	167.0	1039.0	872.25
1250015978000	e77fa5af5ac139f69ad504dbadd6f6aaab8c064d	15.985576923076927	167.0	1040.0	873.75
1250713968000	67430f3d25a103cf87ba72d4034e703107b715ee	15.970220941402502	167.0	1041.0	874.75
1252001893000	1f66bd549803234e705231147c7aa4f35717697a	15.926456542502388	168.0	1047.0	880.25
1253028291000	cf7307401797b159ca32f85e7cf38d18cececd0d	15.846080305927346	167.0	1046.0	880.25
1253080730000	53205356eb422db2f3460425053c5fe4df8ceeda	15.895813047711782	163.0	1027.0	863.75
1253306148000	98948f9ce1dabcc79350a847baf220635b0c087a	16.118102613746366	164.0	1033.0	866.5
1253652252000	29dbeab977ead46e10efce114e1f21a55d556100	16.133720930232553	164.0	1032.0	865.5
1254247710000	9d40cd573a81eba5938064a80ff507f322e96808	16.200578592092572	165.0	1037.0	869.0
1254337555000	7495b0046811971ecb0933888d7eafb4c9668ed2	16.170825335892513	166.0	1042.0	873.5
1254369884000	777585c68d7bfa7bae7a928f53e27e471300bf7c	16.170825335892513	166.0	1042.0	873.5
1254755380000	aa67778949c2506c7e66f37b1baeef4fc2f1ab27	16.346153846153843	171.0	1066.0	891.75
1255093465000	ba2f609058d9526625c35cc80ad20c3b84722754	16.330834114339265	171.0	1067.0	892.75
1255104891000	bcfaaa6b567b95df64499c2a2e3c15780438a2dc	16.29924953095685	170.0	1066.0	892.25
1255350936000	d56e7ebbe8c65b2150214eb3254d36226c1c42a6	16.347053320860617	171.0	1069.0	894.25
1255439174000	d8b0b8c558f0c6d9acbb550fd5a014d7fb71b807	16.378504672897197	171.0	1070.0	894.75
1255723950000	fa954248b41b567dfa2ddd7bd063d3936a51758e	16.110581506196375	168.0	1049.0	880.0
1255740067000	3dbaa9d07abf3133024bac468e452a071f270fac	16.318477251624884	173.0	1077.0	901.25
1255959917000	aafb2fd272f3c97f74043c11469ad301d3bd4026	16.511387163561075	156.0	966.0	806.5
1255983458000	93e942a97a3aba0ad68be6b3db181c939199fa2e	16.528497409326427	156.0	965.0	805.5
1255984662000	2eb3900c6917520f546f44e4d9ca6f045cffe9ea	16.74219536757301	161.0	993.0	826.75
1255984923000	1d09799c923973c491a6e04594d254401b3fd9a7	16.759072580645164	161.0	992.0	825.75
1256052004000	52b3d633a031c64dcefefc4884b9cea5781425c2	16.460268317853455	156.0	969.0	809.5
1256055773000	109d4af68f0536813786a2c4ca01a462f8755a88	16.691767068273087	161.0	996.0	829.75
1256070655000	dce90517954050428bfaf20e1409c10d372a4759	15.934917355371903	154.0	968.0	813.75
1256170615000	f8317ad7146b1cdfeded7acb23ae8f770b2d3f97	15.811752988047811	156.0	1004.0	845.25
1256218415000	f4a785b4dc7b71bc7c3a0e398293f1050516c088	16.18090452261306	159.0	995.0	834.0
1256224393000	da3b21c3fb5227cfabe7fefa777470d7a4604bb0	15.954773869346738	156.0	995.0	836.25
1256233771000	72c3817544e0e84756f5e0c627ad4a72f9156790	16.05237633365665	161.0	1031.0	865.5
1256234148000	e8d2668517e7e5b3e18f6c92949d2d4a673ec5b3	16.19373776908023	161.0	1022.0	856.5
1256258625000	ef18177f9bbbeab8ef266c3f080175bc813dc34c	15.72781655034895	156.0	1003.0	845.25
1256308643000	56eac7c6cb75f0ebc77afc07601569eb8df82d27	15.970873786407768	161.0	1030.0	865.5
1256319679000	3955e05df4f0b1fa223ccc1cf8a44d5b5d5bd8a0	15.9423828125	160.0	1024.0	860.75
1256322191000	969318aa4c2e1e76e645842cca6fc97bb24ba613	16.17507136060894	165.0	1051.0	881.0
1256329347000	72a353a7d443f17a0e16412ae85ad359d97e9394	15.772946859903382	160.0	1035.0	871.75
1256341707000	8b4fd43c9ac3b8e3b31ec827ca07b4ee5366b604	16.0075329566855	165.0	1062.0	892.0
1256651165000	d13733225cb1a3e16413b35336e94e400bf5d399	15.71222329162656	160.0	1039.0	875.75
1256752407000	a21b2db5541b0bf20582572e4f072137ff46c69f	15.706679574056148	159.0	1033.0	870.75
1256755277000	3979587e1419e373ff36a40566e6452ca0536674	15.947467166979356	165.0	1066.0	896.0
1256817891000	aeeadc5989e1f249b3ee60f08ba71fc90bc34b9d	15.943396226415096	164.0	1060.0	891.0
1256830852000	2763ab4cb6ee8d186eb8894ad006f699bfca3413	15.799086757990866	170.0	1095.0	922.0
1256830944000	676707c5d545233b6a774919de87d98ae57b258e	15.79430670339761	169.0	1089.0	917.0
1256869663000	7d70b7d40f81ec321171f69054a6a1479aec3c72	16.01702508960573	174.0	1116.0	937.25
1256928856000	91522cd49090f40e2e5b96c9b2e310b1adf1218a	16.025641025641026	187.0	1170.0	982.5
1256929784000	873a3541dc567de755a2cd7053630c93ab73b4cd	16.228070175438592	192.0	1197.0	1002.75
1257197032000	e6cf24dbbea56d8b88a8d48bed9d3a6f26c2ddf0	15.699152542372886	187.0	1180.0	994.75
1257210016000	554a4eb2b199902a42137a53b2731580c28bc2bf	15.907207953603974	192.0	1207.0	1015.0
1257270795000	df4657361cc0bd0f4671d5e53f18bd48a7e97245	15.699152542372886	187.0	1180.0	994.75
1257272721000	3d7d762cc460fb337e23215c6b3081d2aff67aaa	15.907207953603974	192.0	1207.0	1015.0
1257283483000	0a267d0f1c1e18e0f208b60a81bf2f73457a2c56	16.13323603002502	194.0	1199.0	1005.5625
1257343405000	4e5e11e92d1bd0b3b12432c99d1e76d592dbf229	16.13323603002502	194.0	1199.0	1005.5625
1257343846000	be6b7c737f1fab0160bd9b97f80c2bbc7702976b	16.328507340946164	199.0	1226.0	1025.8125
1257347606000	4dc051aa9b76d8dffbd2372740eff2735c654540	16.13323603002502	194.0	1199.0	1005.5625
1257369325000	448fe0bfbd3f0c759a987307532f99d608c7e7a6	16.328507340946164	199.0	1226.0	1025.8125
1257394750000	f8952fa79d0cc70e5a802fb2624701fbed0736b8	16.13323603002502	194.0	1199.0	1005.5625
1257429655000	865e060f156124348344a2efd360f4cc58b8ffa6	16.328507340946164	199.0	1226.0	1025.8125
1257431857000	1878e99c5ccd7bd2288707a431e0bb5d39879985	16.11979166666667	194.0	1200.0	1006.5625
1257456969000	e64281b157842af93b793e8c9de3dd9a71825172	16.109154929577464	196.0	1207.0	1012.5625
1257458025000	79bbf660e9bd8a19e6b56e6831171fb5d846c950	16.315199674001633	199.0	1227.0	1026.8125
1257481583000	b29bc48889e5c176720344140d69a85d509d94e0	16.303687196110207	201.0	1234.0	1032.8125
1257524943000	daa1dd3eb9ebb69817babdb74b125dc63889eb45	16.13721026490066	197.0	1208.0	1013.0625
1257534163000	e6ebab14fd23b288e551796dc965d99e60ff2dc2	16.330971659919026	202.0	1235.0	1033.3125
1257542013000	4e8ad3a40141d05ced3279c6a0296b71ffc5117d	16.17857142857143	200.0	1225.0	1026.8125
1257544018000	5af0608348ceda9ba959adf61a78ff7c262a210e	16.36880990415336	205.0	1252.0	1047.0625
1257796831000	c7edd6ea840e25cb04d090b6c29dc96c04d2be40	16.32477768795473	203.0	1237.0	1035.0625
1257879942000	2f7c9edfb3f65e5defc7c24bd9348dc76d9e65a5	16.17976384364821	201.0	1228.0	1029.3125
1257966190000	ba328cd4a23a13732467ba5533a94ac3d7cbbf4e	16.07647296206618	202.0	1239.0	1039.8125
1257967620000	9463551d754302e158b80357d9c5c88517fe6e58	16.09085414987913	203.0	1241.0	1041.3125
1257988406000	1dfd07dbe85dd4697ac285d56f5a8c9cb1aefb98	16.369521912350592	206.0	1255.0	1049.5625
1257988417000	113427490f4a7f771708c1872a25d9dbc4bfab1b	16.266785150078988	207.0	1266.0	1060.0625
1257988420000	134efd4bfb3495105daaebe37a9b21916c21a18d	16.28055993690851	208.0	1268.0	1061.5625
1258009768000	0c4449d6fd421c916ebaf9657ff6ae5a21eed2e7	16.039156626506024	203.0	1245.0	1045.3125
1258013692000	cbf6f5e39b17a84beb93876d95594c26784b8128	16.229363207547166	208.0	1272.0	1065.5625
1258033200000	bafd4638a5f7f5ea1663e13caee2e1e7ae7e75c9	16.184367541766107	206.0	1257.0	1053.5625
1258033491000	123538f398bec9e425aee6fd427aa4ad7a11fb28	16.369742990654203	211.0	1284.0	1073.8125
1258062019000	8423a1772b340c02e07c066b646baeae18521fe7	16.184367541766107	206.0	1257.0	1053.5625
1258062786000	13b0650ce0a3aac691002060412d3d89479817d3	16.369742990654203	211.0	1284.0	1073.8125
1258142603000	2ff01ef636c8896455e6780fbe14cd0dca207969	16.210159362549803	206.0	1255.0	1051.5625
1258157722000	82239b60431594f820f0ce4bd339b5405c12c4c0	16.39528081123245	211.0	1282.0	1071.8125
1258389926000	4e1b06ebcf08dd57240a56bac6f923b2e72ea793	16.067893903404595	205.0	1263.0	1060.0625
1258390564000	c31f08c3c16b83fb5263e87361be8f04abdd8b90	16.224144789180585	207.0	1257.0	1053.0625
1258398602000	515f43840b8404b1ad2ef95c0e9704a26c248647	16.082015810276683	206.0	1265.0	1061.5625
1258399685000	7e344f5d5bd60e275e4ccd87b6b34b1ae2c6d7d7	16.254844961240313	210.0	1290.0	1080.3125
1258399931000	7a46bb83334a88c39c288f51196da424cbfb9adc	16.26838235294118	211.0	1292.0	1081.8125
1258406181000	e3f01aff06d4bddb09215ccad3d8502de9164966	16.13555643251776	207.0	1267.0	1062.5625
1258406629000	f6f1e5d224b8522d6f62ece1dff4180b381f2a47	16.320517774343124	212.0	1294.0	1082.8125
1258556492000	f1e8069bcd1755d9ef2322b705d8d9d6b83728f0	16.2841796875	210.0	1280.0	1071.5625
1258575523000	b95b7a63c403a17c3725e1ccfbd65b4283fd6a0f	16.220817120622566	211.0	1285.0	1076.5625
1258575653000	62598e4eb795e56e06e0b20891be707b9fd11c15	16.464231063504208	215.0	1307.0	1091.8125
1258575757000	43313e0ddc772c0eb3818f5efbdc5bcddedde56a	16.40148628048781	216.0	1312.0	1096.8125
1258664787000	aa378715cf7b99264517250ac196c0fec7999d44	16.20820373250389	211.0	1286.0	1077.5625
1258753776000	e4694b7b9a862728e2dc57116fb4e1aa1e2ab9ef	16.38899466869764	216.0	1313.0	1097.8125
